Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target
0,1,6,6,6,6.666666666666667,0,0,1.0,6,8,5,7.0,0,1,0.625,1,6.8333,Graduate
0,1,5,9,2,5.0,0,3,0.2222,5,10,2,5.5,0,3,0.2,6,5.25,Enrolled
0,1,5,9,3,5.833333333333333,0,2,0.3333,5,9,4,5.875,0,1,0.4444,3,5.8542,Graduate
0,1,6,10,5,6.0,0,1,0.5,6,9,5,5.4,0,1,0.5556,2,5.7,Graduate
0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,7,6,6.142857142857143,0,0,0.8571,6,6,6,6.0,0,0,1.0,0,6.0714,Graduate
0,1,7,8,7,6.25,0,0,0.875,8,9,7,6.521428571428572,0,1,0.7778,1,6.3857,Graduate
0,1,6,10,5,5.8,0,1,0.5,6,6,6,5.583333333333333,0,0,1.0,1,5.6917,Graduate
0,1,9,11,9,6.166666666666667,0,0,0.8182,7,7,7,6.285714285714286,0,0,1.0,0,6.2262,Graduate
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Enrolled
0,1,6,7,5,6.3,0,1,0.7143,6,10,5,6.1875,0,1,0.5,2,6.2438,Enrolled
0,1,5,5,5,6.7,0,0,1.0,5,5,5,6.3,0,0,1.0,0,6.5,Graduate
1,1,5,6,5,5.3,0,0,0.8333,5,7,4,5.375,0,1,0.5714,1,5.3375,Graduate
0,1,7,10,6,5.666666666666667,0,1,0.6,5,6,5,5.6,0,0,0.8333,1,5.6333,Graduate
0,1,5,10,4,5.875,0,1,0.4,5,10,4,5.416666666666667,0,1,0.4,2,5.6458,Enrolled
0,1,6,10,4,5.8,0,2,0.4,6,10,4,5.875,0,2,0.4,4,5.8375,Graduate
0,1,6,8,6,6.666666666666667,0,0,0.75,6,7,6,6.833333333333333,0,0,0.8571,0,6.75,Graduate
0,0,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,10,4,5.125,0,2,0.4,6,8,6,5.357142857142857,0,0,0.75,2,5.2411,Graduate
0,1,8,8,7,7.164285714285714,0,1,0.875,8,8,7,7.164285714285714,0,1,0.875,2,7.1643,Graduate
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,5,10,3,5.25,0,2,0.3,5,11,3,5.4,0,2,0.2727,4,5.325,Dropout
0,1,21,21,21,6.30952380952381,0,0,1.0,19,19,19,6.394736842105263,0,0,1.0,0,6.3521,Graduate
0,1,5,10,3,5.5,0,2,0.3,5,6,3,5.5,1,2,0.5,4,5.5,Enrolled
0,1,8,8,7,7.06857142857143,0,1,0.875,8,8,7,7.06857142857143,0,1,0.875,2,7.0686,Graduate
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,7,9,7,7.333333333333333,0,0,0.7778,6,8,6,7.0,0,0,0.75,0,7.1667,Graduate
0,1,7,10,6,6.799166666666667,0,1,0.6,8,11,6,5.966666666666666,0,2,0.5455,3,6.3829,Enrolled
0,1,6,6,6,6.666666666666667,0,0,1.0,6,8,5,6.4,0,1,0.625,1,6.5333,Dropout
0,1,6,6,6,6.5,0,0,1.0,6,6,6,7.0,0,0,1.0,0,6.75,Graduate
0,1,6,11,4,5.75,0,2,0.3636,6,12,3,5.5,0,3,0.25,5,5.625,Enrolled
1,1,7,12,4,7.2,0,3,0.3333,7,9,6,6.75,0,1,0.6667,4,6.975,Enrolled
0,1,6,11,6,5.9375,0,0,0.5455,6,9,5,6.416666666666667,0,1,0.5556,1,6.1771,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,14,6,7.166666666666667,0,0,0.4286,6,9,6,6.0,0,0,0.6667,0,6.5833,Graduate
0,1,7,10,7,7.184,0,0,0.7,8,8,8,7.224375,0,0,1.0,0,7.2042,Graduate
0,1,5,6,4,6.25,0,1,0.6667,5,7,4,5.875,0,1,0.5714,2,6.0625,Graduate
0,1,5,5,4,6.0,0,1,0.8,4,4,2,5.75,0,2,0.5,3,5.875,Enrolled
0,1,6,8,4,5.125,0,2,0.5,6,6,4,5.625,0,2,0.6667,4,5.375,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
0,1,6,11,4,6.0,0,2,0.3636,6,14,3,5.5,0,3,0.2143,5,5.75,Dropout
1,1,6,10,5,6.5,0,1,0.5,6,10,4,5.75,0,2,0.4,3,6.125,Dropout
0,1,6,6,6,7.0,0,0,1.0,6,6,6,6.75,0,0,1.0,0,6.875,Dropout
0,0,8,8,0,0.0,1,8,0.0,8,8,0,0.0,1,8,0.0,16,0.0,Dropout
0,1,7,8,6,6.635833333333334,0,1,0.75,8,11,7,6.471875,0,1,0.6364,2,6.5539,Graduate
1,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
0,1,8,8,8,7.2225,0,0,1.0,8,8,8,7.2225,0,0,1.0,0,7.2225,Graduate
0,1,5,10,4,5.75,0,1,0.4,5,11,0,0.0,0,5,0.0,6,2.875,Enrolled
0,0,5,8,1,5.0,0,4,0.125,5,9,1,5.0,0,4,0.1111,8,5.0,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,7,6,7.285714285714286,0,0,0.8571,6,7,6,6.166666666666667,0,0,0.8571,0,6.7262,Graduate
0,0,6,10,4,5.875,0,2,0.4,5,6,1,5.0,0,4,0.1667,6,5.4375,Dropout
0,1,6,13,0,0.0,0,6,0.0,5,11,0,0.0,0,5,0.0,11,0.0,Enrolled
0,1,8,8,7,6.642857142857143,0,1,0.875,8,8,7,6.642857142857143,0,1,0.875,2,6.6429,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
0,1,5,7,5,5.583333333333333,0,0,0.7143,5,9,4,5.375,0,1,0.4444,1,5.4792,Enrolled
0,1,8,9,5,6.3,2,3,0.5556,7,13,5,5.625,0,2,0.3846,5,5.9625,Enrolled
0,0,5,7,3,6.166666666666667,0,2,0.4286,5,8,0,0.0,0,5,0.0,7,3.0833,Dropout
0,1,6,9,5,6.2,0,1,0.5556,6,10,5,5.9,0,1,0.5,2,6.05,Enrolled
0,1,7,9,7,6.880555555555556,0,0,0.7778,8,11,7,6.031875,0,1,0.6364,1,6.4562,Enrolled
0,1,5,0,0,0.0,0,5,0.0,5,0,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,7,11,3,5.958333333333333,1,4,0.2727,7,17,0,0.0,0,7,0.0,11,2.9792,Dropout
1,0,6,16,2,6.5,0,4,0.125,6,8,0,0.0,0,6,0.0,10,3.25,Dropout
0,1,7,7,7,6.714285714285714,0,0,1.0,8,8,8,7.375,0,0,1.0,0,7.0446,Graduate
1,0,6,10,5,5.857142857142857,0,1,0.5,6,13,2,5.333333333333333,0,4,0.1538,5,5.5952,Dropout
1,1,6,11,3,5.5,0,3,0.2727,6,9,4,5.625,0,2,0.4444,5,5.5625,Graduate
0,1,18,27,13,6.857142857142857,1,5,0.4815,12,18,12,6.041666666666667,0,0,0.6667,5,6.4494,Graduate
0,1,5,6,1,5.0,0,4,0.1667,5,7,1,6.0,0,4,0.1429,8,5.5,Dropout
0,1,7,7,7,6.5,0,0,1.0,8,8,8,7.53125,0,0,1.0,0,7.0156,Graduate
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,9,10,9,6.38888888888889,0,0,0.9,9,9,9,6.61111111111111,0,0,1.0,0,6.5,Graduate
0,1,6,8,6,7.5,0,0,0.75,6,10,5,7.166666666666667,0,1,0.5,1,7.3333,Graduate
0,1,6,9,5,6.166666666666667,0,1,0.5556,6,7,5,5.9,0,1,0.7143,2,6.0333,Graduate
0,1,7,10,4,6.3,0,3,0.4,7,9,5,6.19,0,2,0.5556,5,6.245,Dropout
0,1,10,10,10,6.25,0,0,1.0,7,7,7,6.071428571428571,0,0,1.0,0,6.1607,Graduate
0,1,5,5,5,6.4,0,0,1.0,5,5,5,7.1,0,0,1.0,0,6.75,Graduate
0,1,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout
0,1,6,7,6,6.333333333333333,0,0,0.8571,6,8,6,6.071428571428571,0,0,0.75,0,6.2024,Enrolled
0,1,5,10,4,5.875,0,1,0.4,5,8,5,5.9,0,0,0.625,1,5.8875,Graduate
0,1,4,4,0,0.0,0,4,0.0,5,0,0,0.0,0,5,0.0,9,0.0,Dropout
0,1,8,12,7,6.428571428571429,0,1,0.5833,8,12,7,6.428571428571429,0,1,0.5833,2,6.4286,Graduate
0,1,6,7,0,0.0,0,6,0.0,6,6,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,5,0,0,0.0,0,5,0.0,5,0,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,8,8,7,7.326428571428571,0,1,0.875,8,8,7,7.326428571428571,0,1,0.875,2,7.3264,Graduate
1,1,5,5,4,5.5,0,1,0.8,5,5,0,0.0,0,5,0.0,6,2.75,Dropout
1,0,7,11,3,6.166666666666667,0,4,0.2727,7,9,3,5.833333333333333,0,4,0.3333,8,6.0,Dropout
0,1,8,8,8,7.0175,0,0,1.0,8,8,8,7.0175,0,0,1.0,0,7.0175,Graduate
0,1,8,10,7,5.571428571428571,0,1,0.7,8,11,8,5.6875,0,0,0.7273,1,5.6295,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,11,4,6.0,0,2,0.3636,6,7,6,6.5,0,0,0.8571,2,6.25,Graduate
0,1,6,9,4,7.875,0,2,0.4444,6,10,5,8.2,0,1,0.5,3,8.0375,Enrolled
0,1,5,12,0,0.0,3,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,7,9,7,6.61875,0,0,0.7778,8,9,7,6.871428571428572,0,1,0.7778,1,6.7451,Dropout
0,0,6,6,6,7.0,0,0,1.0,6,11,6,6.75,0,0,0.5455,0,6.875,Dropout
0,1,7,13,5,6.25,0,2,0.3846,8,14,7,6.083333333333333,0,1,0.5,3,6.1667,Graduate
0,1,6,9,4,6.25,0,2,0.4444,6,6,6,5.666666666666667,0,0,1.0,2,5.9583,Dropout
0,1,15,19,13,5.884615384615385,0,2,0.6842,14,17,14,5.964285714285714,0,0,0.8235,2,5.9245,Graduate
0,1,7,10,3,6.5,0,4,0.3,8,10,3,5.833333333333333,4,5,0.3,9,6.1667,Enrolled
0,1,6,7,6,7.214285714285714,0,0,0.8571,7,8,7,7.1875,0,0,0.875,0,7.2009,Graduate
1,0,6,8,5,5.3,0,1,0.625,6,8,5,5.5,0,1,0.625,2,5.4,Graduate
0,1,6,10,4,6.125,0,2,0.4,6,8,4,5.75,0,2,0.5,4,5.9375,Enrolled
0,1,6,6,6,6.333333333333333,0,0,1.0,6,6,5,6.2,0,1,0.8333,1,6.2667,Graduate
0,1,6,6,6,6.0,0,0,1.0,6,6,5,6.8,0,1,0.8333,1,6.4,Graduate
0,1,6,6,0,0.0,0,6,0.0,6,6,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,8,8,7,6.537857142857143,0,1,0.875,8,8,7,6.537857142857143,0,1,0.875,2,6.5379,Graduate
1,1,6,6,6,6.083333333333333,0,0,1.0,6,6,6,6.166666666666667,0,0,1.0,0,6.125,Graduate
1,0,5,9,0,0.0,0,5,0.0,5,6,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,8,5,6.6,0,1,0.625,6,9,5,7.166666666666667,0,1,0.5556,2,6.8833,Graduate
0,1,6,8,6,7.0,0,0,0.75,6,18,3,6.333333333333333,0,3,0.1667,3,6.6667,Graduate
0,1,6,8,5,5.6,0,1,0.625,6,11,4,6.25,0,2,0.3636,3,5.925,Graduate
0,1,5,6,1,5.5,0,4,0.1667,5,5,0,0.0,0,5,0.0,9,2.75,Dropout
0,1,8,8,7,5.845,0,1,0.875,8,8,7,5.845,0,1,0.875,2,5.845,Graduate
0,1,6,9,5,6.7,0,1,0.5556,6,9,5,6.2,0,1,0.5556,2,6.45,Graduate
0,1,6,12,5,6.25,0,1,0.4167,6,10,5,7.3,0,1,0.5,2,6.775,Graduate
0,0,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,11,1,5.0,0,5,0.0909,6,11,1,5.5,0,5,0.0909,10,5.25,Dropout
0,0,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,5,7,5,7.357142857142857,0,0,0.7143,5,5,5,7.9,0,0,1.0,0,7.6286,Graduate
0,1,6,12,4,5.5,0,2,0.3333,6,9,6,5.75,0,0,0.6667,2,5.625,Graduate
0,1,6,13,3,5.875,0,3,0.2308,6,10,0,0.0,0,6,0.0,9,2.9375,Dropout
0,0,4,4,0,0.0,0,4,0.0,4,4,0,0.0,0,4,0.0,8,0.0,Dropout
0,1,7,11,6,5.808333333333334,0,1,0.5455,7,7,7,6.5,0,0,1.0,1,6.1542,Enrolled
0,1,6,7,6,5.666666666666667,0,0,0.8571,6,7,6,5.25,0,0,0.8571,0,5.4583,Graduate
0,1,7,10,6,6.657142857142858,0,1,0.6,8,10,7,6.4375,0,1,0.7,2,6.5473,Graduate
0,1,7,8,4,6.0,0,3,0.5,8,8,0,0.0,0,8,0.0,11,3.0,Dropout
0,1,6,9,6,6.416666666666667,0,0,0.6667,6,6,4,6.625,0,2,0.6667,2,6.5208,Graduate
0,1,6,8,5,6.4,0,1,0.625,6,7,5,6.7,0,1,0.7143,2,6.55,Enrolled
0,1,11,12,2,7.5,7,9,0.1667,9,10,3,5.0,4,6,0.3,15,6.25,Graduate
0,1,6,9,6,6.0,0,0,0.6667,6,10,5,6.083333333333333,0,1,0.5,1,6.0417,Dropout
0,1,4,4,0,0.0,0,4,0.0,6,0,0,0.0,0,6,0.0,10,0.0,Dropout
0,0,5,5,0,0.0,0,5,0.0,6,0,0,0.0,0,6,0.0,11,0.0,Dropout
0,1,6,7,6,6.0,0,0,0.8571,6,7,6,6.5,0,0,0.8571,0,6.25,Graduate
0,1,6,8,4,5.25,0,2,0.5,6,8,4,5.625,0,2,0.5,4,5.4375,Graduate
0,1,12,12,7,5.714285714285714,0,5,0.5833,12,12,7,5.928571428571429,0,5,0.5833,10,5.8214,Enrolled
0,1,7,10,7,6.699,0,0,0.7,8,8,8,6.77125,0,0,1.0,0,6.7351,Graduate
0,1,8,8,8,6.97375,0,0,1.0,8,8,8,6.97375,0,0,1.0,0,6.9737,Graduate
0,1,6,7,6,5.666666666666667,0,0,0.8571,6,6,6,5.75,0,0,1.0,0,5.7083,Graduate
1,1,12,20,10,5.9,0,2,0.5,12,15,9,5.722222222222222,0,3,0.6,5,5.8111,Enrolled
0,1,8,8,8,6.881875,0,0,1.0,8,8,8,6.881875,0,0,1.0,0,6.8819,Graduate
0,1,5,9,4,5.375,0,1,0.4444,5,7,2,5.0,0,3,0.2857,4,5.1875,Dropout
0,1,6,6,6,6.416666666666667,0,0,1.0,6,7,6,5.583333333333333,0,0,0.8571,0,6.0,Graduate
1,0,6,8,0,0.0,0,6,0.0,6,10,0,0.0,0,6,0.0,12,0.0,Dropout
1,1,6,7,6,6.571428571428571,0,0,0.8571,6,6,6,7.0,0,0,1.0,0,6.7857,Graduate
0,1,5,14,2,5.75,2,3,0.1429,5,8,5,5.7,3,0,0.625,3,5.725,Enrolled
0,1,7,9,2,5.375,0,5,0.2222,7,9,0,0.0,0,7,0.0,12,2.6875,Dropout
0,1,8,8,8,6.505625,0,0,1.0,8,8,8,6.505625,0,0,1.0,0,6.5056,Graduate
0,1,6,8,5,7.2,0,1,0.625,6,11,4,7.3,0,2,0.3636,3,7.25,Dropout
0,1,8,8,7,7.837857142857142,0,1,0.875,8,8,7,7.837857142857142,0,1,0.875,2,7.8379,Graduate
1,1,6,10,1,6.0,1,5,0.1,6,0,0,0.0,0,6,0.0,11,3.0,Dropout
0,1,6,10,5,6.1,0,1,0.5,6,10,5,5.8,0,1,0.5,2,5.95,Enrolled
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,6,0,0.0,0,6,0.0,6,6,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,7,6,5.928571428571429,0,0,0.8571,6,8,6,6.571428571428571,0,0,0.75,0,6.25,Graduate
1,1,7,7,6,7.7,0,1,0.8571,7,7,6,7.7,0,1,0.8571,2,7.7,Graduate
0,1,6,6,1,5.5,0,5,0.1667,6,8,0,0.0,0,6,0.0,11,2.75,Dropout
0,1,7,7,7,6.928571428571429,0,0,1.0,7,7,7,6.642857142857143,0,0,1.0,0,6.7857,Graduate
0,1,5,8,4,5.625,0,1,0.5,5,8,3,5.5,1,2,0.375,3,5.5625,Dropout
0,1,6,8,6,6.571428571428571,0,0,0.75,6,6,6,6.416666666666667,0,0,1.0,0,6.494,Graduate
0,1,10,12,7,5.571428571428571,0,3,0.5833,10,10,8,6.0,0,2,0.8,5,5.7857,Graduate
0,1,5,16,3,7.166666666666667,0,2,0.1875,5,9,5,6.214285714285714,0,0,0.5556,2,6.6905,Enrolled
0,1,6,8,6,6.75,0,0,0.75,6,9,6,6.785714285714286,0,0,0.6667,0,6.7679,Graduate
0,0,5,7,3,5.833333333333333,0,2,0.4286,5,8,2,5.75,1,3,0.25,5,5.7917,Dropout
0,1,7,9,7,7.375,0,0,0.7778,7,12,5,6.9,3,2,0.4167,2,7.1375,Enrolled
0,1,7,7,6,6.45,0,1,0.8571,7,7,6,6.45,0,1,0.8571,2,6.45,Graduate
0,1,6,8,5,6.166666666666667,0,1,0.625,6,8,5,5.5,0,1,0.625,2,5.8333,Enrolled
0,1,5,0,0,0.0,0,5,0.0,5,0,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,8,8,7,6.182857142857144,0,1,0.875,8,8,7,6.182857142857144,0,1,0.875,2,6.1829,Graduate
0,1,7,7,6,6.8775,0,1,0.8571,8,9,7,6.785714285714286,0,1,0.7778,2,6.8316,Graduate
1,1,12,16,11,6.272727272727272,0,1,0.6875,10,12,8,5.8125,0,2,0.6667,3,6.0426,Enrolled
0,0,6,12,0,0.0,0,6,0.0,6,6,0,0.0,6,6,0.0,12,0.0,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
1,1,5,15,4,6.666666666666667,0,1,0.2667,5,6,2,6.75,0,3,0.3333,4,6.7083,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,7,0,0.0,0,6,0.0,6,6,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,7,12,4,7.0,0,3,0.3333,7,14,3,6.2625,0,4,0.2143,7,6.6312,Enrolled
0,1,6,7,5,6.6,0,1,0.7143,6,6,6,6.333333333333333,0,0,1.0,1,6.4667,Enrolled
0,1,6,6,4,5.625,0,2,0.6667,6,9,4,5.214285714285714,0,2,0.4444,4,5.4196,Enrolled
0,1,12,12,12,7.291666666666667,0,0,1.0,11,14,11,7.166666666666667,0,0,0.7857,0,7.2292,Graduate
1,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,7,7,7,6.642857142857143,0,0,1.0,8,9,8,6.666666666666667,0,0,0.8889,0,6.6548,Graduate
0,1,6,15,4,5.375,0,2,0.2667,6,12,2,5.25,0,4,0.1667,6,5.3125,Dropout
0,1,6,8,5,5.75,0,1,0.625,6,11,6,5.666666666666667,0,0,0.5455,1,5.7083,Enrolled
0,1,5,9,1,5.0,0,4,0.1111,5,5,0,0.0,0,5,0.0,9,2.5,Dropout
1,1,6,6,5,7.5,0,1,0.8333,6,8,4,7.25,0,2,0.5,3,7.375,Graduate
0,1,5,7,4,6.375,0,1,0.5714,5,5,5,6.0,0,0,1.0,1,6.1875,Graduate
0,1,8,9,8,6.276875,1,0,0.8889,8,9,8,6.276875,1,0,0.8889,0,6.2769,Graduate
0,1,7,8,6,6.870833333333334,0,1,0.75,8,9,7,7.45625,0,1,0.7778,2,7.1635,Graduate
0,1,6,9,4,6.25,0,2,0.4444,7,7,4,5.5,0,3,0.5714,5,5.875,Dropout
0,1,7,12,6,5.833333333333333,0,1,0.5,7,10,3,6.5,0,4,0.3,5,6.1667,Enrolled
0,1,6,7,6,6.25,0,0,0.8571,6,6,6,6.083333333333333,0,0,1.0,0,6.1667,Graduate
0,1,7,10,5,7.23,0,2,0.5,7,8,6,6.775,0,1,0.75,3,7.0025,Enrolled
0,1,5,5,5,7.4,0,0,1.0,5,5,5,7.1,0,0,1.0,0,7.25,Graduate
0,1,6,6,6,6.333333333333333,0,0,1.0,6,7,6,6.285714285714286,0,0,0.8571,0,6.3095,Graduate
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
1,0,6,10,4,6.125,0,2,0.4,6,13,4,5.25,0,2,0.3077,4,5.6875,Dropout
0,1,6,8,6,5.666666666666667,0,0,0.75,6,11,6,5.416666666666667,0,0,0.5455,0,5.5417,Graduate
1,0,7,12,4,6.47,0,3,0.3333,7,12,4,5.79,0,3,0.3333,6,6.13,Dropout
0,1,7,7,7,6.887857142857144,0,0,1.0,8,8,8,7.799999999999999,0,0,1.0,0,7.3439,Graduate
0,1,1,2,0,0.0,0,1,0.0,5,8,0,0.0,0,5,0.0,6,0.0,Dropout
0,1,5,0,0,0.0,0,5,0.0,5,0,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,8,12,7,6.142857142857143,0,1,0.5833,8,12,7,6.142857142857143,0,1,0.5833,2,6.1429,Enrolled
0,1,8,8,7,6.242857142857143,0,1,0.875,8,8,7,6.242857142857143,0,1,0.875,2,6.2429,Graduate
0,0,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,14,20,14,6.536428571428572,6,0,0.7,14,20,14,6.536428571428572,6,0,0.7,0,6.5364,Graduate
0,1,6,7,5,7.1,0,1,0.7143,6,6,6,7.083333333333333,0,0,1.0,1,7.0917,Graduate
0,1,6,12,3,5.333333333333333,0,3,0.25,6,9,4,6.0,0,2,0.4444,5,5.6667,Enrolled
1,0,6,6,0,0.0,0,6,0.0,5,5,0,0.0,0,5,0.0,11,0.0,Dropout
0,1,8,12,7,5.985714285714286,0,1,0.5833,8,12,7,5.985714285714286,0,1,0.5833,2,5.9857,Graduate
0,1,8,8,8,6.940625,0,0,1.0,8,8,8,6.940625,0,0,1.0,0,6.9406,Graduate
0,1,6,8,6,7.25,0,0,0.75,6,9,6,6.428571428571429,0,0,0.6667,0,6.8393,Graduate
0,0,15,24,12,5.5,0,3,0.5,14,21,11,5.681818181818182,1,3,0.5238,6,5.5909,Dropout
0,1,5,9,2,7.0,0,3,0.2222,5,5,0,0.0,0,5,0.0,8,3.5,Dropout
0,1,6,13,6,8.0,0,0,0.4615,6,8,6,7.25,0,0,0.75,0,7.625,Graduate
0,1,7,10,6,6.178571428571429,0,1,0.6,8,9,7,6.5,0,1,0.7778,2,6.3393,Graduate
0,1,6,9,6,5.416666666666667,0,0,0.6667,6,8,5,5.5,0,1,0.625,1,5.4583,Enrolled
0,1,5,10,0,0.0,1,5,0.0,5,9,2,6.75,0,3,0.2222,8,3.375,Dropout
0,1,7,9,7,7.734375,0,0,0.7778,8,8,8,8.19375,0,0,1.0,0,7.9641,Graduate
0,1,6,7,6,6.916666666666667,0,0,0.8571,6,7,6,6.857142857142857,0,0,0.8571,0,6.8869,Graduate
0,1,5,8,5,5.6,0,0,0.625,5,13,4,5.625,0,1,0.3077,1,5.6125,Graduate
0,1,6,6,6,6.416666666666667,0,0,1.0,6,6,6,6.333333333333333,0,0,1.0,0,6.375,Graduate
0,1,7,9,0,0.0,0,7,0.0,7,8,0,0.0,0,7,0.0,14,0.0,Dropout
0,1,6,8,5,5.4,0,1,0.625,6,9,4,5.75,0,2,0.4444,3,5.575,Graduate
0,1,7,10,7,6.071428571428571,0,0,0.7,7,7,7,6.571428571428571,0,0,1.0,0,6.3214,Graduate
1,1,6,11,5,6.3,0,1,0.4545,6,6,6,6.333333333333333,0,0,1.0,1,6.3167,Graduate
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,7.0,0,0,1.0,0,6.9583,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,5,5,4,7.5,0,1,0.8,5,5,4,6.875,0,1,0.8,2,7.1875,Dropout
0,1,8,11,7,6.933571428571428,0,1,0.6364,8,11,7,6.933571428571428,0,1,0.6364,2,6.9336,Graduate
0,1,7,7,7,6.732142857142857,0,0,1.0,8,9,8,7.394444444444444,0,0,0.8889,0,7.0633,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
0,1,6,6,6,7.0,0,0,1.0,6,6,6,6.583333333333333,0,0,1.0,0,6.7917,Graduate
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,12,17,7,6.0,0,5,0.4118,12,19,9,5.61111111111111,0,3,0.4737,8,5.8056,Graduate
0,1,6,7,6,5.833333333333333,0,0,0.8571,6,10,6,5.666666666666667,0,0,0.6,0,5.75,Graduate
0,1,6,13,3,6.0,0,3,0.2308,6,12,2,5.666666666666667,0,4,0.1667,7,5.8333,Dropout
0,1,5,10,3,5.833333333333333,1,2,0.3,5,7,4,6.375,0,1,0.5714,3,6.1042,Graduate
1,1,6,10,5,6.916666666666667,0,1,0.5,6,13,5,6.25,0,1,0.3846,2,6.5833,Graduate
0,1,16,18,16,6.5,0,0,0.8889,13,15,13,6.633333333333334,0,0,0.8667,0,6.5667,Graduate
0,1,8,8,7,7.327142857142858,0,1,0.875,8,8,7,7.327142857142858,0,1,0.875,2,7.3271,Graduate
0,1,5,11,1,9.0,2,4,0.0909,5,10,3,6.666666666666667,2,2,0.3,6,7.8333,Dropout
0,1,6,7,6,7.0,0,0,0.8571,6,7,5,7.5,0,1,0.7143,1,7.25,Enrolled
0,1,5,10,1,5.0,0,4,0.1,5,5,0,0.0,0,5,0.0,9,2.5,Dropout
0,0,5,12,3,5.333333333333333,2,2,0.25,5,15,3,5.333333333333333,0,2,0.2,4,5.3333,Dropout
0,1,5,8,1,5.0,0,4,0.125,5,8,2,6.5,0,3,0.25,7,5.75,Dropout
0,1,8,11,7,6.629285714285714,0,1,0.6364,8,11,7,6.629285714285714,0,1,0.6364,2,6.6293,Graduate
0,1,5,13,3,5.3,0,2,0.2308,5,12,3,5.25,0,2,0.25,4,5.275,Graduate
0,1,7,7,6,6.708333333333333,0,1,0.8571,7,7,6,6.708333333333333,0,1,0.8571,2,6.7083,Graduate
0,1,6,7,5,5.6,0,1,0.7143,6,10,5,6.5625,0,1,0.5,2,6.0812,Dropout
