Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target,WarningScore,WarningLevel
0,1,5,5,5,6.2,0,0,1.0,5,5,5,6.2,0,0,1.0,0,6.2,Graduate,0.0912,LOW
0,0,5,5,2,5.25,0,3,0.4,5,9,0,0.0,0,5,0.0,8,2.625,Dropout,0.725,HIGH
1,0,5,9,0,0.0,0,5,0.0,5,6,0,0.0,0,5,0.0,10,0.0,Dropout,0.7999999999999999,HIGH
0,1,12,12,12,7.291666666666667,0,0,1.0,11,14,11,7.166666666666667,0,0,0.7857,0,7.2292,Graduate,0.12650320000000004,LOW
0,1,6,6,6,5.833333333333333,0,0,1.0,6,10,3,6.333333333333333,0,3,0.3,3,6.0833,Graduate,0.38000079999999997,HIGH
1,0,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout,0.7999999999999999,HIGH
0,1,7,14,1,6.5,0,6,0.0714,7,15,0,0.0,0,7,0.0,13,3.25,Dropout,0.630568,HIGH
0,1,7,7,7,7.83,0,0,1.0,10,11,9,7.505555555555556,0,1,0.8182,1,7.6678,Graduate,0.1368768,LOW
0,1,6,10,0,0.0,1,6,0.0,5,10,0,0.0,0,5,0.0,11,0.0,Dropout,0.7,HIGH
0,1,6,6,6,6.083333333333333,0,0,1.0,6,8,4,6.375,0,2,0.5,2,6.2292,Graduate,0.2904992,MEDIUM
0,1,7,7,6,6.65,0,1,0.8571,7,7,6,6.65,0,1,0.8571,2,6.65,Graduate,0.16326400000000002,LOW
0,1,7,15,0,0.0,0,7,0.0,7,13,0,0.0,1,7,0.0,14,0.0,Dropout,0.7,HIGH
0,1,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout,0.7,HIGH
1,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,1.0,HIGH
0,1,8,8,7,6.77857142857143,0,1,0.875,8,8,7,6.77857142857143,0,1,0.875,2,6.7786,Graduate,0.1573136,LOW
1,1,7,15,5,7.166666666666667,0,2,0.3333,6,16,6,7.318181818181818,0,0,0.375,2,7.2424,Enrolled,0.3295184,MEDIUM
0,1,6,16,4,6.0,0,2,0.25,6,11,3,5.166666666666667,0,3,0.2727,5,5.5833,Dropout,0.3741848,HIGH
0,1,5,5,0,0.0,0,5,0.0,6,0,0,0.0,0,6,0.0,11,0.0,Dropout,0.7,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,1.0,HIGH
0,1,7,11,4,5.875,0,3,0.3636,7,14,3,5.8625,0,4,0.2143,7,5.8688,Enrolled,0.4527768,HIGH
0,1,7,7,6,6.091666666666666,0,1,0.8571,7,7,6,6.091666666666666,0,1,0.8571,2,6.0917,Graduate,0.1766632,MEDIUM
0,0,9,18,6,5.916666666666667,0,3,0.3333,8,21,4,5.5,0,4,0.1905,7,5.7083,Dropout,0.5596568,HIGH
1,0,4,4,0,0.0,0,4,0.0,4,4,0,0.0,0,4,0.0,8,0.0,Dropout,0.74,HIGH
0,1,6,8,6,7.5,0,0,0.75,6,10,5,7.166666666666667,0,1,0.5,1,7.3333,Graduate,0.20400079999999998,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,1.0,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,1.0,HIGH
0,1,8,8,8,6.7175,0,0,1.0,8,8,8,6.7175,0,0,1.0,0,6.7175,Graduate,0.07877999999999999,LOW
0,1,5,8,4,6.75,2,1,0.5,5,9,0,0.0,3,5,0.0,6,3.375,Dropout,0.559,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled,1.0,HIGH
0,1,17,18,17,5.75,0,0,0.9444,17,17,17,6.088235294117646,0,0,1.0,0,5.9191,Graduate,0.1023896,LOW
0,1,6,10,2,5.25,0,4,0.2,6,6,3,5.5,0,3,0.5,7,5.375,Enrolled,0.42500000000000004,HIGH
0,1,6,13,4,6.0,0,2,0.3077,6,17,2,5.75,0,4,0.1176,6,5.875,Enrolled,0.442996,HIGH
1,0,6,7,5,6.1,0,1,0.7143,6,11,4,5.75,0,2,0.3636,3,5.925,Dropout,0.4317080000000001,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,1.0,HIGH
0,1,11,15,10,7.25,0,1,0.6667,9,15,8,7.0,0,1,0.5333,2,7.125,Graduate,0.21968,MEDIUM
1,1,6,7,6,6.666666666666667,0,0,0.8571,6,8,6,6.333333333333333,0,0,0.75,0,6.5,Graduate,0.236852,MEDIUM
0,1,11,29,9,6.0,6,2,0.3103,10,21,9,6.277777777777778,0,1,0.4286,3,6.1389,Graduate,0.2835544,MEDIUM
0,1,6,9,6,7.5625,0,0,0.6667,6,9,6,7.0,0,0,0.6667,0,7.2812,Graduate,0.11857920000000002,LOW
0,1,7,7,6,6.558333333333334,0,1,0.8571,7,7,6,6.558333333333334,0,1,0.8571,2,6.5583,Graduate,0.16546480000000002,LOW
0,1,6,7,6,6.416666666666667,0,0,0.8571,6,7,6,5.833333333333333,0,0,0.8571,0,6.125,Graduate,0.115864,LOW
0,1,6,6,6,6.666666666666667,0,0,1.0,6,6,6,7.083333333333333,0,0,1.0,0,6.875,Graduate,0.07500000000000001,LOW
0,1,7,7,7,6.938571428571428,0,0,1.0,8,8,8,7.83125,0,0,1.0,0,7.3849,Graduate,0.06276240000000001,LOW
0,1,8,8,7,6.472142857142857,0,1,0.875,8,8,7,6.472142857142857,0,1,0.875,2,6.4721,Graduate,0.16466959999999997,LOW
0,1,6,8,5,6.166666666666667,0,1,0.625,6,8,5,5.5,0,1,0.625,2,5.8333,Enrolled,0.22000080000000002,MEDIUM
0,1,7,7,6,7.133333333333333,0,1,0.8571,7,7,6,7.133333333333333,0,1,0.8571,2,7.1333,Graduate,0.1516648,LOW
0,1,6,8,5,6.5,0,1,0.625,6,8,5,7.0,0,1,0.625,2,6.75,Graduate,0.19799999999999998,MEDIUM
0,1,8,8,8,6.241875,0,0,1.0,8,8,8,6.241875,0,0,1.0,0,6.2419,Graduate,0.0901944,LOW
0,1,7,8,7,6.714285714285714,0,0,0.875,8,8,8,7.65625,0,0,1.0,0,7.1853,Graduate,0.0775528,LOW
1,0,6,9,3,5.333333333333333,0,3,0.3333,6,12,0,0.0,0,6,0.0,9,2.6667,Dropout,0.7459952,HIGH
0,1,6,8,5,7.7,0,1,0.625,6,7,5,6.1,0,1,0.7143,2,6.9,Graduate,0.187256,MEDIUM
0,1,7,7,6,6.725,0,1,0.8571,7,7,6,6.725,0,1,0.8571,2,6.725,Graduate,0.161464,LOW
0,1,7,7,6,6.3,0,1,0.8571,7,7,6,6.3,0,1,0.8571,2,6.3,Graduate,0.171664,MEDIUM
0,1,7,7,7,6.242857142857143,0,0,1.0,8,12,8,6.46875,0,0,0.6667,0,6.3558,Graduate,0.1807848,MEDIUM
0,1,6,10,5,5.4,0,1,0.5,6,7,5,6.4,0,1,0.7143,2,5.9,Graduate,0.22125599999999998,MEDIUM
1,1,6,12,5,6.1,0,1,0.4167,6,8,5,7.3,0,1,0.625,2,6.7,Enrolled,0.31586400000000003,MEDIUM
0,1,6,11,5,7.1,0,1,0.4545,6,12,2,6.75,0,4,0.1667,5,6.925,Enrolled,0.391664,HIGH
0,1,6,7,6,6.916666666666667,0,0,0.8571,6,6,6,7.0,0,0,1.0,0,6.9583,Graduate,0.0844328,LOW
0,1,6,8,5,6.4,0,1,0.625,6,14,3,5.0,0,3,0.2143,4,5.7,Enrolled,0.398196,HIGH
0,1,5,5,5,6.6,0,0,1.0,5,6,4,6.25,0,1,0.6667,1,6.425,Graduate,0.20912400000000003,MEDIUM
1,1,6,7,1,7.0,0,5,0.1429,6,6,0,0.0,0,6,0.0,11,3.5,Dropout,0.733148,HIGH
0,1,8,8,8,6.9375,0,0,1.0,6,8,5,7.0,0,1,0.625,1,6.9688,Graduate,0.20774880000000004,MEDIUM
0,1,5,7,5,6.25,0,0,0.7143,5,8,5,6.357142857142857,0,0,0.625,0,6.3036,Graduate,0.1594296,LOW
0,1,6,7,6,6.714285714285714,0,0,0.8571,6,6,6,6.25,0,0,1.0,0,6.4821,Graduate,0.09586160000000002,LOW
0,0,6,7,5,5.9,0,1,0.7143,6,7,5,6.5,0,1,0.7143,2,6.2,Enrolled,0.296912,MEDIUM
0,1,7,7,7,7.434285714285714,0,0,1.0,8,9,8,7.555555555555555,0,0,0.8889,0,7.4949,Graduate,0.09123039999999999,LOW
0,1,7,10,7,6.515,0,0,0.7,8,8,8,6.609375,0,0,1.0,0,6.5622,Graduate,0.10650720000000001,LOW
0,1,6,7,6,7.285714285714286,0,0,0.8571,6,7,6,6.166666666666667,0,0,0.8571,0,6.7262,Graduate,0.10143520000000002,LOW
0,1,6,9,5,5.5,0,1,0.5556,6,9,4,5.625,0,2,0.4444,3,5.5625,Graduate,0.29873999999999995,MEDIUM
0,1,8,8,8,6.68375,0,0,1.0,8,8,8,6.68375,0,0,1.0,0,6.6837,Graduate,0.0795912,LOW
0,1,7,7,6,6.404166666666666,0,1,0.8571,8,11,7,6.412857142857143,0,1,0.6364,2,6.4085,Graduate,0.23085600000000003,MEDIUM
0,1,7,7,7,6.959285714285714,0,0,1.0,8,9,8,6.94375,0,0,0.8889,0,6.9515,Graduate,0.10427199999999998,LOW
0,1,6,8,6,6.5,0,0,0.75,6,9,4,6.4,0,2,0.4444,2,6.45,Graduate,0.270768,MEDIUM
0,1,7,7,6,6.841666666666666,0,1,0.8571,7,7,6,6.841666666666666,0,1,0.8571,2,6.8417,Graduate,0.1586632,LOW
0,1,6,11,5,6.5,0,1,0.4545,6,12,1,6.0,0,5,0.0833,6,6.25,Dropout,0.461216,HIGH
0,1,6,8,5,6.4,0,1,0.625,6,7,5,5.6,0,1,0.7143,2,6.0,Graduate,0.20885599999999999,MEDIUM
0,1,6,9,6,6.785714285714286,0,0,0.6667,6,6,6,6.083333333333333,0,0,1.0,0,6.4345,Graduate,0.112236,LOW
0,1,6,6,6,6.583333333333333,0,0,1.0,6,6,6,6.583333333333333,0,0,1.0,0,6.5833,Graduate,0.08200079999999998,LOW
0,1,6,6,6,7.5,0,0,1.0,6,6,6,7.25,0,0,1.0,0,7.375,Graduate,0.06299999999999999,LOW
0,1,6,6,6,6.333333333333333,0,0,1.0,6,8,5,5.7,0,1,0.625,1,6.0167,Graduate,0.2305992,MEDIUM
0,1,6,7,6,6.928571428571429,0,0,0.8571,6,7,6,6.571428571428571,0,0,0.8571,0,6.75,Dropout,0.10086400000000001,LOW
0,1,7,7,7,7.346428571428572,0,0,1.0,8,8,8,7.48125,0,0,1.0,0,7.4138,Graduate,0.06206879999999999,LOW
0,1,8,8,8,7.0175,0,0,1.0,8,8,8,7.0175,0,0,1.0,0,7.0175,Graduate,0.07158,LOW
0,1,5,8,4,5.5,1,1,0.5,5,8,3,7.0,0,2,0.375,3,6.25,Graduate,0.29500000000000004,MEDIUM
0,1,6,6,6,6.666666666666667,0,0,1.0,6,6,6,6.666666666666667,0,0,1.0,0,6.6667,Graduate,0.0799992,LOW
0,1,7,13,6,5.88625,0,1,0.4615,8,9,7,6.165,0,1,0.7778,2,6.0256,Graduate,0.2162416,MEDIUM
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout,0.7,HIGH
0,1,6,0,0,0.0,0,6,0.0,6,12,0,0.0,0,6,0.0,12,0.0,Dropout,0.7,HIGH
0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,1.0,HIGH
0,1,6,7,6,6.142857142857143,0,0,0.8571,6,6,6,6.0,0,0,1.0,0,6.0714,Graduate,0.10571839999999999,LOW
0,1,8,14,5,6.23,0,3,0.3571,8,14,5,6.23,0,3,0.3571,6,6.23,Enrolled,0.373344,HIGH
0,1,7,10,6,6.083333333333333,0,1,0.6,7,9,6,6.583333333333333,0,1,0.6667,2,6.3333,Graduate,0.20666479999999998,MEDIUM
0,1,6,9,5,5.916666666666667,0,1,0.5556,6,8,2,5.75,0,4,0.25,5,5.8333,Enrolled,0.4066728,HIGH
0,1,8,8,7,7.402857142857143,0,1,0.875,8,8,7,7.402857142857143,0,1,0.875,2,7.4029,Graduate,0.14233040000000002,LOW
0,1,6,11,5,5.3,0,1,0.4545,6,10,6,5.857142857142857,0,0,0.6,1,5.5786,Dropout,0.21175360000000001,MEDIUM
1,0,9,9,8,6.5625,0,1,0.8889,9,13,6,6.5,0,3,0.4615,4,6.5312,Enrolled,0.44069919999999996,HIGH
1,1,6,6,6,6.416666666666667,0,0,1.0,6,6,6,6.333333333333333,0,0,1.0,0,6.375,Graduate,0.18700000000000003,MEDIUM
0,1,8,8,0,0.0,8,8,0.0,8,8,0,0.0,8,8,0.0,16,0.0,Enrolled,0.7,HIGH
0,1,6,9,5,6.5,0,1,0.5556,6,6,5,6.9,0,1,0.8333,2,6.7,Graduate,0.18808799999999998,MEDIUM
0,1,7,8,7,6.3625,0,0,0.875,8,8,8,6.85625,0,0,1.0,0,6.6094,Graduate,0.09137440000000001,LOW
0,1,5,10,4,5.625,1,1,0.4,5,10,3,5.166666666666667,0,2,0.3,3,5.3958,Graduate,0.32450080000000003,MEDIUM
0,1,12,12,11,6.909090909090909,0,1,0.9167,12,16,12,6.730769230769231,0,0,0.75,1,6.8199,Graduate,0.16632639999999999,LOW
0,1,5,12,3,6.166666666666667,2,2,0.25,5,8,3,6.5,1,2,0.375,4,6.3333,Graduate,0.3180008,MEDIUM
0,1,5,14,3,6.166666666666667,2,2,0.2143,5,8,5,5.8,0,0,0.625,2,5.9833,Enrolled,0.2492568,MEDIUM
1,1,6,8,4,6.625,0,2,0.5,6,10,3,5.333333333333333,0,3,0.3,5,5.9792,Enrolled,0.4824992,HIGH
0,1,6,7,6,6.833333333333333,0,0,0.8571,6,9,5,7.7,0,1,0.5556,1,7.2667,Graduate,0.20288319999999999,MEDIUM
1,1,11,18,8,6.3125,0,3,0.4444,10,10,3,5.5,0,7,0.3,10,5.9062,Enrolled,0.6275792,HIGH
0,1,6,6,6,7.416666666666667,0,0,1.0,6,8,6,6.071428571428571,0,0,0.75,0,6.744,Graduate,0.148144,LOW
0,1,6,7,5,5.6,0,1,0.7143,6,10,5,6.5625,0,1,0.5,2,6.0812,Dropout,0.2597672,MEDIUM
0,1,5,6,5,5.7,0,0,0.8333,5,6,5,6.1,0,0,0.8333,0,5.9,Graduate,0.125072,LOW
0,1,7,8,7,6.5675,0,0,0.875,8,9,8,6.622222222222222,0,0,0.8889,0,6.5949,Graduate,0.10061039999999999,LOW
0,1,10,10,10,6.5,0,0,1.0,11,11,10,5.7,0,1,0.9091,1,6.1,Dropout,0.149052,LOW
0,1,7,12,4,6.425,0,3,0.3333,7,7,7,6.310714285714285,0,0,1.0,3,6.3679,Enrolled,0.2305064,MEDIUM
0,1,6,6,6,6.75,0,0,1.0,6,9,5,6.25,0,1,0.5556,1,6.5,Graduate,0.238432,MEDIUM
0,1,6,7,6,7.142857142857143,0,0,0.8571,6,9,3,6.5,0,3,0.3333,3,6.8214,Enrolled,0.33581440000000007,MEDIUM
0,1,6,8,5,6.75,0,1,0.625,6,6,6,7.25,0,0,1.0,1,7.0,Graduate,0.132,LOW
0,1,5,8,4,5.375,0,1,0.5,5,5,5,6.5,0,0,1.0,1,5.9375,Graduate,0.1675,LOW
0,1,6,9,6,5.666666666666667,0,0,0.6667,6,9,6,5.916666666666667,0,0,0.6667,0,5.7917,Graduate,0.1543272,LOW
0,1,7,15,3,6.5,2,4,0.2,5,12,5,6.642857142857143,1,0,0.4167,4,6.5714,Graduate,0.3129504,MEDIUM
0,1,7,7,6,6.983333333333334,0,1,0.8571,7,7,6,6.983333333333334,0,1,0.8571,2,6.9833,Graduate,0.1552648,LOW
0,1,8,8,8,7.070625,0,0,1.0,8,8,8,7.070625,0,0,1.0,0,7.0706,Graduate,0.0703056,LOW
0,1,6,10,4,5.8,0,2,0.4,6,10,4,5.875,0,2,0.4,4,5.8375,Graduate,0.3159,MEDIUM
0,1,8,8,8,7.33125,0,0,1.0,8,8,8,7.33125,0,0,1.0,0,7.3312,Graduate,0.0640512,LOW
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Enrolled,0.7,HIGH
0,1,7,8,6,6.496666666666667,0,1,0.75,8,9,8,6.334375,0,0,0.8889,1,6.4155,Graduate,0.144916,LOW
0,1,6,10,4,5.625,0,2,0.4,6,11,5,6.1,0,1,0.4545,3,5.8625,Enrolled,0.28094,MEDIUM
0,1,6,8,5,6.1,0,1,0.625,6,10,5,6.4,0,1,0.5,2,6.25,Graduate,0.24500000000000002,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,1.0,HIGH
1,1,6,6,6,5.666666666666667,0,0,1.0,6,6,4,5.875,0,2,0.6667,2,5.7708,Enrolled,0.35482480000000005,MEDIUM
0,1,5,7,5,6.1,0,0,0.7143,5,7,5,5.9,0,0,0.7143,0,6.0,Graduate,0.141712,LOW
0,1,6,12,0,0.0,0,6,0.0,6,12,0,0.0,0,6,0.0,12,0.0,Dropout,0.7,HIGH
0,1,6,8,6,5.666666666666667,0,0,0.75,6,6,6,5.833333333333333,0,0,1.0,0,5.75,Graduate,0.122,LOW
0,1,6,8,6,6.928571428571429,0,0,0.75,6,15,6,6.55,0,0,0.4,0,6.7393,Graduate,0.21625680000000003,MEDIUM
0,1,6,7,6,6.428571428571429,0,0,0.8571,6,6,6,6.666666666666667,0,0,1.0,0,6.5476,Graduate,0.0942896,LOW
0,1,6,10,1,5.0,0,5,0.1,6,12,0,0.0,0,6,0.0,11,2.5,Dropout,0.652,HIGH
1,0,15,17,14,5.107142857142857,0,1,0.8235,13,13,13,5.692307692307692,0,0,1.0,1,5.3997,Graduate,0.25452719999999995,MEDIUM
1,0,6,14,6,5.642857142857143,0,0,0.4286,6,16,3,5.166666666666667,0,3,0.1875,3,5.4048,Dropout,0.4592168,HIGH
0,1,6,6,6,6.916666666666667,0,0,1.0,6,7,0,0.0,0,6,0.0,6,3.4583,Dropout,0.6170008,HIGH
0,1,6,8,6,6.428571428571429,0,0,0.75,6,8,5,6.3,0,1,0.625,1,6.3643,Graduate,0.19225679999999998,MEDIUM
0,1,6,8,6,5.833333333333333,0,0,0.75,6,9,4,6.0,0,2,0.4444,2,5.9167,Dropout,0.2835672,MEDIUM
0,0,6,12,0,0.0,0,6,0.0,5,10,0,0.0,0,5,0.0,11,0.0,Dropout,0.7999999999999999,HIGH
0,1,5,7,5,7.2,0,0,0.7143,5,6,5,6.6,0,0,0.8333,0,6.9,Graduate,0.11059199999999998,LOW
0,1,6,6,6,7.416666666666667,0,0,1.0,6,6,6,7.083333333333333,0,0,1.0,0,7.25,Graduate,0.066,LOW
0,1,6,14,6,7.166666666666667,0,0,0.4286,6,9,6,6.0,0,0,0.6667,0,6.5833,Graduate,0.15437679999999998,LOW
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,1.0,HIGH
0,1,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout,0.7,HIGH
0,1,7,9,6,6.166666666666667,0,1,0.6667,7,7,6,6.333333333333333,0,1,0.8571,2,6.25,Graduate,0.18809599999999999,MEDIUM
0,1,5,5,5,5.9,0,0,1.0,5,5,5,6.2,0,0,1.0,0,6.05,Graduate,0.0948,LOW
1,1,6,7,5,6.6,0,1,0.7143,6,7,5,5.3,0,1,0.7143,2,5.95,Dropout,0.302912,MEDIUM
1,0,6,6,0,0.0,0,6,0.0,5,10,0,0.0,0,5,0.0,11,0.0,Dropout,0.7999999999999999,HIGH
0,0,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout,0.7999999999999999,HIGH
0,1,6,6,6,5.75,0,0,1.0,6,7,6,6.642857142857143,0,0,0.8571,0,6.1964,Graduate,0.13129840000000004,LOW
0,1,6,8,5,6.3,0,1,0.625,6,7,5,6.1,0,1,0.7143,2,6.2,Graduate,0.204056,MEDIUM
0,1,7,7,7,6.771428571428572,0,0,1.0,8,9,8,7.11111111111111,0,0,0.8889,0,6.9413,Graduate,0.10451679999999999,LOW
0,1,6,8,5,5.8,0,1,0.625,6,6,5,6.5,0,1,0.8333,2,6.15,Enrolled,0.195736,MEDIUM
0,1,6,7,6,6.833333333333333,0,0,0.8571,6,6,6,6.916666666666667,0,0,1.0,0,6.875,Graduate,0.08643200000000001,LOW
0,0,6,10,0,0.0,0,6,0.0,6,8,0,0.0,0,6,0.0,12,0.0,Dropout,0.7999999999999999,HIGH
0,0,6,0,0,0.0,0,6,0.0,6,0,0,0.0,0,6,0.0,12,0.0,Dropout,0.7999999999999999,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout,1.0,HIGH
0,1,6,6,6,5.75,0,0,1.0,6,8,6,6.142857142857143,0,0,0.75,0,5.9464,Graduate,0.1672864,LOW
0,1,5,12,2,5.75,0,3,0.1667,5,9,4,5.875,0,1,0.4444,4,5.8125,Enrolled,0.331612,MEDIUM
0,1,7,7,7,5.914285714285714,0,0,1.0,8,10,7,6.45625,0,1,0.7,1,6.1853,Graduate,0.20555279999999998,MEDIUM
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate,1.0,HIGH
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled,1.0,HIGH
0,1,7,7,6,6.483333333333334,0,1,0.8571,7,7,6,6.483333333333334,0,1,0.8571,2,6.4833,Graduate,0.1672648,LOW
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,6.833333333333333,0,0,1.0,0,6.875,Graduate,0.07500000000000001,LOW
0,1,7,7,7,7.062857142857142,0,0,1.0,8,8,8,7.184375,0,0,1.0,0,7.1236,Graduate,0.0690336,LOW
1,1,10,12,5,6.083333333333333,4,5,0.4167,8,8,0,0.0,2,8,0.0,13,3.0417,Dropout,0.7770031999999999,HIGH
0,1,6,17,6,6.333333333333333,0,0,0.3529,6,21,4,6.125,0,2,0.1905,2,6.2292,Graduate,0.29950720000000003,MEDIUM
0,1,4,4,0,0.0,0,4,0.0,5,0,0,0.0,0,5,0.0,9,0.0,Dropout,0.67,HIGH
1,1,6,8,6,6.142857142857143,0,0,0.75,6,7,6,7.083333333333333,0,0,0.8571,0,6.6131,Graduate,0.2127176,MEDIUM
0,1,6,7,3,7.25,0,3,0.4286,7,8,4,7.1875,0,3,0.5,6,7.2188,Enrolled,0.3324608,MEDIUM
0,1,5,8,2,5.0,0,3,0.25,5,7,1,5.0,0,4,0.1429,7,5.0,Dropout,0.479988,HIGH
0,1,5,11,2,5.75,1,3,0.1818,5,8,2,6.0,0,3,0.25,6,5.875,Dropout,0.404456,HIGH
0,1,5,6,5,5.8,0,0,0.8333,5,6,4,5.75,0,1,0.6667,1,5.775,Graduate,0.20472000000000004,MEDIUM
0,1,6,6,6,6.25,0,0,1.0,6,6,6,5.833333333333333,0,0,1.0,0,6.0417,Graduate,0.0949992,LOW
1,0,6,9,3,5.833333333333333,0,3,0.3333,6,10,2,5.5,0,4,0.2,7,5.6667,Dropout,0.5579952,HIGH
0,1,10,11,7,6.714285714285714,0,3,0.6364,10,11,10,5.8,0,0,0.9091,3,6.2571,Graduate,0.21618959999999998,MEDIUM
0,1,6,6,6,6.833333333333333,0,0,1.0,6,6,6,6.75,0,0,1.0,0,6.7917,Graduate,0.07699920000000002,LOW
0,1,6,6,6,6.25,0,0,1.0,6,6,6,6.083333333333333,0,0,1.0,0,6.1667,Graduate,0.09199920000000002,LOW
0,1,6,7,6,6.5,0,0,0.8571,6,15,4,6.4,0,2,0.2667,2,6.45,Graduate,0.333376,MEDIUM
0,1,7,9,6,6.391666666666666,0,1,0.6667,8,9,7,6.421428571428572,0,1,0.7778,2,6.4065,Graduate,0.190684,MEDIUM
0,1,7,0,0,0.0,0,7,0.0,8,0,0,0.0,0,8,0.0,15,0.0,Dropout,0.7,HIGH
0,1,7,13,4,6.75,0,3,0.3077,7,11,4,5.6125,0,3,0.3636,6,6.1813,Dropout,0.37794479999999997,HIGH
0,1,7,7,7,6.728571428571428,0,0,1.0,8,8,8,7.5625,0,0,1.0,0,7.1455,Graduate,0.068508,LOW
0,1,8,8,7,6.72142857142857,0,1,0.875,8,8,7,6.72142857142857,0,1,0.875,2,6.7214,Graduate,0.1586864,LOW
0,1,6,13,4,5.5,0,2,0.3077,6,12,5,5.416666666666667,0,1,0.4167,3,5.4583,Graduate,0.3010488,MEDIUM
0,1,6,6,6,5.666666666666667,0,0,1.0,6,7,6,6.142857142857143,0,0,0.8571,0,5.9048,Graduate,0.1382968,LOW
0,1,5,7,2,5.0,0,3,0.2857,1,1,0,0.0,0,1,0.0,4,2.5,Dropout,0.494284,HIGH
0,1,7,10,5,6.72,0,2,0.5,7,8,6,6.533333333333334,0,1,0.75,3,6.6267,Enrolled,0.2309592,MEDIUM
0,1,7,8,7,6.107142857142857,0,0,0.875,8,8,8,7.03125,0,0,1.0,0,6.5692,Graduate,0.09233919999999998,LOW
0,1,6,6,6,7.083333333333333,0,0,1.0,6,6,6,6.75,0,0,1.0,0,6.9167,Graduate,0.0739992,LOW
1,1,12,13,12,6.423076923076924,0,0,0.9231,11,13,11,6.318181818181818,0,0,0.8462,0,6.3706,Graduate,0.22094160000000004,MEDIUM
0,1,6,8,6,6.5,0,0,0.75,6,18,2,6.0,0,4,0.1111,4,6.25,Enrolled,0.428892,HIGH
0,1,5,6,5,6.4,1,0,0.8333,5,7,4,5.625,0,1,0.5714,1,6.0125,Graduate,0.225704,MEDIUM
1,0,6,13,4,6.5,0,2,0.3077,6,11,5,6.0,0,1,0.4545,3,6.25,Dropout,0.379024,HIGH
0,1,7,7,7,6.685714285714286,0,0,1.0,8,9,8,6.833333333333333,0,0,0.8889,0,6.7595,Graduate,0.10887999999999998,LOW
0,1,7,8,7,6.692857142857143,0,0,0.875,8,8,8,6.69375,0,0,1.0,0,6.6933,Graduate,0.0893608,LOW
0,1,8,8,7,6.664285714285714,0,1,0.875,8,8,7,6.664285714285714,0,1,0.875,2,6.6643,Graduate,0.1600568,LOW
0,1,6,12,5,7.0,0,1,0.4167,6,14,5,5.5,0,1,0.3571,2,6.25,Graduate,0.260016,MEDIUM
0,1,5,5,5,6.3,0,0,1.0,5,5,5,6.6,0,0,1.0,0,6.45,Graduate,0.0852,LOW
0,1,6,7,6,7.0,0,0,0.8571,6,6,6,7.5,0,0,1.0,0,7.25,Graduate,0.07743200000000001,LOW
0,1,6,7,6,6.714285714285714,0,0,0.8571,6,6,6,6.333333333333333,0,0,1.0,0,6.5238,Graduate,0.09486080000000002,LOW
0,1,6,6,6,6.5,0,0,1.0,6,6,6,6.25,0,0,1.0,0,6.375,Graduate,0.08700000000000002,LOW
0,1,6,8,5,6.333333333333333,0,1,0.625,6,8,5,5.5,0,1,0.625,2,5.9167,Enrolled,0.21799920000000003,MEDIUM
