Debtor,Tuition fees up to date,1st_sem_enrolled,1st_sem_evaluations,1st_sem_approved,1st_sem_grade,1st_sem_without_evaluations,1st_sem_failed,1st_sem_pass_rate,2nd_sem_enrolled,2nd_sem_evaluations,2nd_sem_approved,2nd_sem_grade,2nd_sem_without_evaluations,2nd_sem_failed,2nd_sem_pass_rate,total_failed,avg_grade,Target
0,1,6,10,5,5.7,0,5,0.5,6,8,5,0.0,0,3,0.625,8,2.85,Graduate
0,1,6,12,4,6.125,0,8,0.3333,6,9,6,0.0,0,3,0.6667,11,3.0625,Graduate
0,0,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,7,12,3,7.0,0,9,0.25,6,12,1,0.0,0,11,0.0833,20,3.5,Enrolled
0,1,6,7,6,6.166666666666667,0,1,0.8571,6,10,5,0.0,4,5,0.5,6,3.0833,Enrolled
1,1,5,8,5,5.333333333333333,0,3,0.625,5,11,2,0.0,0,9,0.1818,12,2.6667,Enrolled
0,1,5,9,5,5.916666666666667,0,4,0.5556,5,9,5,0.0,0,4,0.5556,8,2.9583,Enrolled
0,1,5,14,0,0.0,0,14,0.0,5,5,0,0.0,0,5,0.0,19,0.0,Dropout
0,1,6,6,6,5.833333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,2.9167,Enrolled
0,0,5,7,2,6.5,0,5,0.2857,5,5,0,0.0,0,5,0.0,10,3.25,Dropout
0,1,2,5,0,0.0,0,5,0.0,4,4,0,0.0,0,4,0.0,9,0.0,Dropout
0,1,8,8,0,0.0,3,8,0.0,8,8,0,0.0,3,8,0.0,16,0.0,Dropout
0,1,5,5,5,6.5,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.25,Graduate
0,1,6,7,6,6.928571428571429,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.4643,Graduate
0,1,7,7,6,6.695833333333333,0,1,0.8571,8,8,8,0.0,0,0,1.0,1,3.3479,Graduate
0,1,5,7,4,6.375,0,3,0.5714,5,5,0,0.0,0,5,0.0,8,3.1875,Dropout
0,1,5,7,4,7.25,0,3,0.5714,5,5,5,0.0,0,0,1.0,3,3.625,Graduate
0,1,6,7,6,6.083333333333333,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.0417,Graduate
0,1,5,5,5,7.7,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.85,Dropout
1,0,5,9,2,6.666666666666667,0,7,0.2222,5,9,2,0.0,4,7,0.2222,14,3.3333,Dropout
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,7,6,6.857142857142857,0,1,0.8571,6,8,6,0.0,0,2,0.75,3,3.4286,Graduate
0,1,6,7,4,6.125,0,3,0.5714,6,7,0,0.0,0,7,0.0,10,3.0625,Dropout
0,1,6,9,5,8.0,1,4,0.5556,6,11,4,0.0,0,7,0.3636,11,4.0,Enrolled
0,1,5,8,1,5.5,0,7,0.125,5,5,1,0.0,0,4,0.2,11,2.75,Dropout
0,1,7,7,7,7.042857142857142,0,0,1.0,7,7,7,0.0,0,0,1.0,0,3.5214,Enrolled
0,1,6,9,6,5.083333333333333,0,3,0.6667,6,10,6,0.0,0,4,0.6,7,2.5417,Graduate
0,1,5,8,1,5.0,0,7,0.125,5,9,0,0.0,0,9,0.0,16,2.5,Dropout
0,1,5,10,0,0.0,0,10,0.0,5,7,1,0.0,0,6,0.1429,16,0.0,Enrolled
0,0,5,10,2,5.25,0,8,0.2,5,5,3,0.0,0,2,0.6,10,2.625,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
1,0,6,6,0,0.0,0,6,0.0,6,6,0,0.0,0,6,0.0,12,0.0,Dropout
0,1,6,12,0,0.0,0,12,0.0,5,10,0,0.0,0,10,0.0,22,0.0,Dropout
0,1,6,8,0,0.0,0,8,0.0,6,10,0,0.0,0,10,0.0,18,0.0,Dropout
0,1,6,15,5,6.666666666666667,0,10,0.3333,6,15,5,0.0,0,10,0.3333,20,3.3333,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,7,6,6.785714285714286,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.3929,Graduate
0,1,6,6,6,6.416666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.2083,Graduate
0,1,5,6,4,5.125,0,2,0.6667,8,18,5,0.0,5,13,0.2778,15,2.5625,Dropout
0,1,6,6,0,0.0,0,6,0.0,6,6,0,0.0,0,6,0.0,12,0.0,Dropout
1,1,5,5,4,7.25,0,1,0.8,6,8,3,0.0,0,5,0.375,6,3.625,Dropout
0,1,5,6,5,7.9,0,1,0.8333,5,8,5,0.0,0,3,0.625,4,3.95,Enrolled
0,0,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,5,8,4,6.25,0,4,0.5,5,7,3,0.0,1,4,0.4286,8,3.125,Enrolled
0,1,18,22,18,5.833333333333333,0,4,0.8182,13,13,12,0.0,1,1,0.9231,5,2.9167,Graduate
0,1,5,6,4,6.5,0,2,0.6667,5,5,5,0.0,0,0,1.0,2,3.25,Graduate
0,1,7,8,7,6.060714285714285,0,1,0.875,9,12,8,0.0,0,4,0.6667,5,3.0304,Graduate
0,1,11,15,9,7.11111111111111,0,6,0.6,9,15,7,0.0,0,8,0.4667,14,3.5556,Graduate
0,1,6,17,4,6.25,0,13,0.2353,6,8,4,0.0,0,4,0.5,17,3.125,Enrolled
0,1,5,7,5,6.083333333333333,0,2,0.7143,5,7,5,0.0,0,2,0.7143,4,3.0417,Graduate
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,6,6,6.333333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.1667,Graduate
0,1,8,8,7,6.807142857142857,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.4036,Graduate
0,1,18,32,12,6.428571428571429,1,20,0.375,12,15,10,0.0,0,5,0.6667,25,3.2143,Graduate
0,1,5,7,4,7.0,0,3,0.5714,5,5,5,0.0,0,0,1.0,3,3.5,Graduate
0,1,6,8,4,7.375,0,4,0.5,6,6,5,0.0,0,1,0.8333,5,3.6875,Graduate
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,8,6,6.8125,0,2,0.75,6,7,6,0.0,0,1,0.8571,3,3.4062,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,12,4,5.9,0,8,0.3333,6,11,4,0.0,0,7,0.3636,15,2.95,Dropout
0,1,6,8,6,7.5625,0,2,0.75,6,10,6,0.0,0,4,0.6,6,3.7812,Graduate
0,1,6,10,4,5.75,0,6,0.4,6,10,2,0.0,0,8,0.2,14,2.875,Dropout
1,1,5,12,1,5.0,0,11,0.0833,5,11,1,0.0,0,10,0.0909,21,2.5,Enrolled
0,1,4,8,0,0.0,0,8,0.0,5,10,0,0.0,0,10,0.0,18,0.0,Dropout
0,1,5,9,3,5.166666666666667,0,6,0.3333,5,6,5,0.0,0,1,0.8333,7,2.5833,Graduate
0,1,5,9,0,0.0,0,9,0.0,5,6,2,0.0,0,4,0.3333,13,0.0,Enrolled
0,1,6,9,4,6.0,2,5,0.4444,6,10,4,0.0,0,6,0.4,11,3.0,Enrolled
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.4583,Graduate
1,1,17,19,13,6.076923076923076,0,6,0.6842,17,28,11,0.0,1,17,0.3929,23,3.0385,Enrolled
0,1,6,7,6,7.0,0,1,0.8571,6,8,6,0.0,0,2,0.75,3,3.5,Graduate
0,0,6,8,6,8.25,0,2,0.75,6,6,5,0.0,0,1,0.8333,3,4.125,Enrolled
0,1,5,11,1,9.0,2,10,0.0909,5,10,3,0.0,2,7,0.3,17,4.5,Dropout
0,1,6,11,6,5.642857142857143,0,5,0.5455,6,12,5,0.0,0,7,0.4167,12,2.8214,Enrolled
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
0,1,6,10,5,7.0,0,5,0.5,6,10,6,0.0,0,4,0.6,9,3.5,Enrolled
0,1,5,13,4,6.875,1,9,0.3077,5,9,3,0.0,0,6,0.3333,15,3.4375,Enrolled
0,0,6,9,4,6.625,0,5,0.4444,6,6,5,0.0,0,1,0.8333,6,3.3125,Dropout
0,1,5,7,4,7.125,0,3,0.5714,5,7,4,0.0,0,3,0.5714,6,3.5625,Graduate
0,0,5,9,0,0.0,1,9,0.0,5,5,0,0.0,0,5,0.0,14,0.0,Dropout
0,0,12,12,8,5.625,0,4,0.6667,8,8,3,0.0,0,5,0.375,9,2.8125,Dropout
0,1,6,7,6,6.75,0,1,0.8571,6,8,6,0.0,0,2,0.75,3,3.375,Graduate
0,1,6,8,5,6.333333333333333,0,3,0.625,6,10,6,0.0,0,4,0.6,7,3.1667,Graduate
0,1,6,6,6,7.583333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.7917,Graduate
0,1,6,6,6,6.583333333333333,0,0,1.0,5,7,5,0.0,0,2,0.7143,2,3.2917,Dropout
1,1,12,20,10,5.9,0,10,0.5,12,15,9,0.0,0,6,0.6,16,2.95,Enrolled
0,1,5,10,4,5.75,0,6,0.4,5,11,0,0.0,0,11,0.0,17,2.875,Enrolled
0,1,6,6,6,7.25,0,0,1.0,6,8,6,0.0,0,2,0.75,2,3.625,Graduate
0,1,6,10,5,6.7,0,5,0.5,6,12,3,0.0,0,9,0.25,14,3.35,Enrolled
1,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,5,8,4,5.4,0,4,0.5,5,10,2,0.0,0,8,0.2,12,2.7,Dropout
0,1,5,6,0,0.0,0,6,0.0,5,5,0,0.0,0,5,0.0,11,0.0,Dropout
1,0,10,23,6,5.714285714285714,0,17,0.2609,7,15,4,0.0,1,11,0.2667,28,2.8571,Dropout
0,1,14,24,8,6.25,2,16,0.3333,13,23,10,0.0,0,13,0.4348,29,3.125,Dropout
0,1,5,11,2,6.75,0,9,0.1818,5,11,3,0.0,0,8,0.2727,17,3.375,Enrolled
0,1,6,6,0,0.0,0,6,0.0,6,12,0,0.0,0,12,0.0,18,0.0,Dropout
0,1,5,8,5,6.375,0,3,0.625,5,7,5,0.0,0,2,0.7143,5,3.1875,Graduate
0,1,6,17,3,5.666666666666667,3,14,0.1765,6,14,3,0.0,0,11,0.2143,25,2.8333,Enrolled
0,1,6,8,0,0.0,0,8,0.0,6,10,0,0.0,0,10,0.0,18,0.0,Dropout
0,1,6,9,5,5.7,0,4,0.5556,6,13,5,0.0,0,8,0.3846,12,2.85,Enrolled
0,1,6,7,6,7.214285714285714,0,1,0.8571,6,7,6,0.0,0,1,0.8571,2,3.6071,Graduate
0,1,7,9,7,6.246428571428572,0,2,0.7778,8,10,8,0.0,0,2,0.8,4,3.1232,Graduate
0,1,8,10,4,5.75,0,6,0.4,8,13,4,0.0,0,9,0.3077,15,2.875,Dropout
0,1,5,7,5,5.6,0,2,0.7143,5,6,5,0.0,1,1,0.8333,3,2.8,Graduate
0,0,5,9,3,6.0,1,6,0.3333,5,7,3,0.0,0,4,0.4286,10,3.0,Dropout
0,1,8,8,7,7.942857142857143,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.9714,Graduate
1,0,7,12,4,6.47,0,8,0.3333,7,12,4,0.0,0,8,0.3333,16,3.235,Dropout
0,0,6,6,6,7.0,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.5,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
1,0,7,7,0,0.0,7,7,0.0,8,8,0,0.0,8,8,0.0,15,0.0,Dropout
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,5,8,4,5.625,0,4,0.5,5,8,3,0.0,1,5,0.375,9,2.8125,Dropout
0,1,5,5,0,0.0,0,5,0.0,5,6,0,0.0,0,6,0.0,11,0.0,Dropout
0,0,6,13,4,5.625,0,9,0.3077,6,12,0,0.0,1,12,0.0,21,2.8125,Dropout
0,1,5,11,3,5.333333333333333,0,8,0.2727,5,10,4,0.0,0,6,0.4,14,2.6667,Enrolled
0,1,6,9,5,5.9,0,4,0.5556,6,10,3,0.0,1,7,0.3,11,2.95,Graduate
0,1,10,19,8,5.8125,1,11,0.4211,10,16,10,0.0,3,6,0.625,17,2.9062,Graduate
0,1,6,11,0,0.0,0,11,0.0,5,10,0,0.0,0,10,0.0,21,0.0,Dropout
0,1,6,8,4,5.125,0,4,0.5,6,6,4,0.0,0,2,0.6667,6,2.5625,Dropout
0,1,15,16,15,5.4,0,1,0.9375,14,14,14,0.0,0,0,1.0,1,2.7,Graduate
0,0,12,15,11,6.272727272727272,0,4,0.7333,11,16,11,0.0,0,5,0.6875,9,3.1364,Graduate
0,1,7,7,7,6.785714285714286,0,0,1.0,6,9,5,0.0,0,4,0.5556,4,3.3929,Enrolled
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,9,6,7.38888888888889,0,3,0.6667,6,11,5,0.0,0,6,0.4545,9,3.6944,Graduate
0,1,3,4,0,0.0,0,4,0.0,4,8,0,0.0,0,8,0.0,12,0.0,Dropout
0,1,2,2,0,0.0,0,2,0.0,2,2,0,0.0,0,2,0.0,4,0.0,Dropout
0,0,4,4,0,0.0,0,4,0.0,5,0,0,0.0,0,0,0.0,4,0.0,Dropout
0,0,5,10,0,0.0,0,10,0.0,5,5,0,0.0,0,5,0.0,15,0.0,Dropout
0,1,5,5,5,5.7,0,0,1.0,5,7,5,0.0,0,2,0.7143,2,2.85,Graduate
0,1,9,13,6,5.833333333333333,0,7,0.4615,7,10,6,0.0,0,4,0.6,11,2.9167,Dropout
0,1,10,12,7,5.642857142857143,0,5,0.5833,8,8,5,0.0,0,3,0.625,8,2.8214,Dropout
0,1,6,12,4,5.75,0,8,0.3333,6,10,5,0.0,0,5,0.5,13,2.875,Graduate
0,1,5,5,5,8.0,0,0,1.0,5,5,5,0.0,0,0,1.0,0,4.0,Graduate
0,1,6,6,6,6.25,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.125,Dropout
0,1,5,7,4,6.0,0,3,0.5714,5,10,3,0.0,3,7,0.3,10,3.0,Enrolled
0,1,5,11,0,0.0,2,11,0.0,5,11,3,0.0,1,8,0.2727,19,0.0,Enrolled
0,1,5,10,5,6.5,0,5,0.5,5,10,5,0.0,0,5,0.5,10,3.25,Graduate
0,1,18,27,13,6.857142857142857,1,14,0.4815,12,18,12,0.0,0,6,0.6667,20,3.4286,Graduate
0,1,5,9,3,6.166666666666667,0,6,0.3333,6,14,3,0.0,0,11,0.2143,17,3.0833,Dropout
0,0,17,31,11,6.363636363636364,4,20,0.3548,12,24,10,0.0,1,14,0.4167,34,3.1818,Dropout
0,1,5,5,1,7.0,0,4,0.2,5,5,0,0.0,0,5,0.0,9,3.5,Dropout
0,0,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,8,5,5.7,0,3,0.625,6,12,3,0.0,1,9,0.25,12,2.85,Enrolled
0,1,5,5,0,0.0,0,5,0.0,5,5,1,0.0,0,4,0.2,9,0.0,Dropout
0,1,6,8,6,9.4375,0,2,0.75,12,14,12,0.0,0,2,0.8571,4,4.7188,Graduate
0,1,6,12,0,0.0,0,12,0.0,6,12,0,0.0,0,12,0.0,24,0.0,Dropout
0,1,7,15,6,5.666666666666667,0,9,0.4,7,16,4,0.0,0,12,0.25,21,2.8333,Enrolled
0,1,7,9,7,6.75,0,2,0.7778,5,6,5,0.0,0,1,0.8333,3,3.375,Dropout
0,1,11,12,2,7.5,7,10,0.1667,9,10,3,0.0,4,7,0.3,17,3.75,Graduate
1,0,5,10,0,0.0,0,10,0.0,5,7,0,0.0,0,7,0.0,17,0.0,Dropout
0,1,9,9,9,7.11111111111111,0,0,1.0,5,5,5,0.0,0,0,1.0,0,3.5556,Dropout
1,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
1,0,7,14,4,6.0,2,10,0.2857,6,16,0,0.0,1,16,0.0,26,3.0,Dropout
0,1,5,9,5,6.3,1,4,0.5556,5,8,4,0.0,0,4,0.5,8,3.15,Graduate
0,1,12,12,12,7.541666666666667,0,0,1.0,11,15,11,0.0,0,4,0.7333,4,3.7708,Enrolled
0,1,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,8,6,7.25,0,2,0.75,6,10,6,0.0,0,4,0.6,6,3.625,Graduate
0,1,6,6,6,7.25,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.625,Graduate
0,1,5,12,3,5.0,0,9,0.25,5,12,1,0.0,0,11,0.0833,20,2.5,Enrolled
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,5,5,5,5.8,0,0,1.0,5,5,5,0.0,0,0,1.0,0,2.9,Graduate
0,1,6,10,4,5.875,0,6,0.4,6,7,0,0.0,0,7,0.0,13,2.9375,Dropout
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
1,1,6,7,0,0.0,0,7,0.0,6,6,0,0.0,0,6,0.0,13,0.0,Dropout
1,0,5,7,4,5.625,0,3,0.5714,5,8,4,0.0,0,4,0.5,7,2.8125,Dropout
1,1,6,9,5,5.785714285714286,0,4,0.5556,6,11,0,0.0,0,11,0.0,15,2.8929,Dropout
0,1,5,7,4,5.0,0,3,0.5714,5,8,1,0.0,0,7,0.125,10,2.5,Enrolled
0,1,6,11,5,6.916666666666667,0,6,0.4545,6,13,6,0.0,0,7,0.4615,13,3.4583,Enrolled
0,1,6,6,4,6.375,0,2,0.6667,9,12,3,0.0,0,9,0.25,11,3.1875,Dropout
0,1,4,4,0,0.0,0,4,0.0,5,9,0,0.0,0,9,0.0,13,0.0,Dropout
0,1,6,13,5,5.8,0,8,0.3846,6,12,2,0.0,0,10,0.1667,18,2.9,Enrolled
0,0,5,5,0,0.0,0,5,0.0,5,5,0,0.0,0,5,0.0,10,0.0,Dropout
0,1,6,6,4,5.625,0,2,0.6667,6,10,3,0.0,0,7,0.3,9,2.8125,Dropout
0,0,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,6,6,7.166666666666667,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.5833,Graduate
1,0,6,7,0,0.0,0,7,0.0,5,5,0,0.0,0,5,0.0,12,0.0,Dropout
0,1,23,23,20,6.75,3,3,0.8696,23,23,20,0.0,3,3,0.8696,6,3.375,Graduate
0,1,6,8,6,6.333333333333333,0,2,0.75,6,10,5,0.0,0,5,0.5,7,3.1667,Enrolled
0,1,7,7,7,6.222142857142857,0,0,1.0,8,11,7,0.0,0,4,0.6364,4,3.1111,Graduate
0,1,5,7,3,5.333333333333333,1,4,0.4286,5,7,3,0.0,0,4,0.4286,8,2.6667,Dropout
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Enrolled
0,1,6,6,6,6.333333333333333,0,0,1.0,6,6,5,0.0,0,1,0.8333,1,3.1667,Graduate
0,1,5,5,5,6.6,0,0,1.0,5,6,5,0.0,0,1,0.8333,1,3.3,Graduate
0,1,12,20,10,6.35,0,10,0.5,12,14,11,0.0,0,3,0.7857,13,3.175,Graduate
0,1,5,6,5,7.416666666666667,0,1,0.8333,5,5,5,0.0,0,0,1.0,1,3.7083,Graduate
0,0,10,10,4,5.75,0,6,0.4,7,8,1,0.0,0,7,0.125,13,2.875,Dropout
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,5,0,0,0.0,0,0,0.0,5,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,5,7,3,6.333333333333333,1,4,0.4286,5,12,2,0.0,0,10,0.1667,14,3.1667,Enrolled
0,1,6,7,6,7.357142857142857,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.6786,Graduate
0,1,6,11,3,6.833333333333333,0,8,0.2727,6,13,4,0.0,0,9,0.3077,17,3.4167,Enrolled
0,1,5,9,5,5.4,0,4,0.5556,5,13,2,0.0,0,11,0.1538,15,2.7,Enrolled
1,0,8,13,4,5.25,0,9,0.3077,10,16,7,0.0,0,9,0.4375,18,2.625,Dropout
0,1,6,10,6,7.5,0,4,0.6,6,11,5,0.0,0,6,0.4545,10,3.75,Graduate
1,1,6,6,6,6.333333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.1667,Graduate
0,1,6,7,6,6.583333333333333,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.2917,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,6,6,6,6.5,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.25,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Dropout
1,1,6,13,2,5.0,0,11,0.1538,6,10,1,0.0,0,9,0.1,20,2.5,Dropout
0,1,6,7,6,6.666666666666667,0,1,0.8571,6,16,5,0.0,0,11,0.3125,12,3.3333,Graduate
0,1,6,13,3,6.166666666666667,0,10,0.2308,6,6,6,0.0,0,0,1.0,10,3.0833,Graduate
0,1,21,23,20,6.590909090909091,0,3,0.8696,14,18,14,0.0,0,4,0.7778,7,3.2955,Graduate
0,1,7,7,6,6.256666666666667,0,1,0.8571,8,9,7,0.0,0,2,0.7778,3,3.1283,Graduate
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,8,8,7,6.792857142857142,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.3964,Graduate
0,1,7,9,7,5.577777777777778,0,2,0.7778,8,10,8,0.0,0,2,0.8,4,2.7889,Graduate
0,1,7,9,6,5.928571428571429,0,3,0.6667,6,7,5,0.0,0,2,0.7143,5,2.9643,Graduate
0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,Graduate
0,1,14,14,14,7.0,0,0,1.0,13,13,13,0.0,0,0,1.0,0,3.5,Graduate
0,0,6,8,5,6.0,0,3,0.625,6,0,0,0.0,0,0,0.0,3,3.0,Dropout
0,1,7,15,4,5.7875,0,11,0.2667,7,10,5,0.0,0,5,0.5,16,2.8937,Enrolled
0,1,7,8,7,6.599285714285714,0,1,0.875,8,8,8,0.0,0,0,1.0,1,3.2996,Graduate
0,1,6,10,6,6.75,0,4,0.6,6,12,6,0.0,0,6,0.5,10,3.375,Graduate
0,1,6,6,6,6.666666666666667,0,0,1.0,6,8,5,0.0,0,3,0.625,3,3.3333,Dropout
0,1,5,10,4,7.125,0,6,0.4,5,14,1,0.0,0,13,0.0714,19,3.5625,Enrolled
0,1,6,7,6,6.083333333333333,0,1,0.8571,6,9,4,0.0,0,5,0.4444,6,3.0417,Graduate
0,1,8,8,7,6.107142857142857,0,1,0.875,8,8,7,0.0,0,1,0.875,2,3.0536,Graduate
0,1,6,8,6,6.333333333333333,0,2,0.75,6,6,6,0.0,0,0,1.0,2,3.1667,Graduate
0,1,6,7,6,6.142857142857143,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.0714,Graduate
0,1,6,7,6,6.5,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.25,Graduate
0,1,6,8,6,6.071428571428571,0,2,0.75,6,6,6,0.0,0,0,1.0,2,3.0357,Graduate
0,1,7,8,7,6.937857142857142,0,1,0.875,8,9,7,0.0,0,2,0.7778,3,3.4689,Graduate
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,12,6,5.833333333333333,0,6,0.5,6,7,0,0.0,0,7,0.0,13,2.9167,Dropout
0,1,6,13,6,6.576923076923076,0,7,0.4615,6,12,3,0.0,0,9,0.25,16,3.2885,Graduate
0,1,6,6,6,7.25,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.625,Dropout
0,1,7,7,7,7.220714285714285,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.6104,Graduate
0,1,6,6,6,7.583333333333333,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,3.7917,Graduate
0,1,5,5,5,5.8,0,0,1.0,5,12,4,0.0,0,8,0.3333,8,2.9,Graduate
1,1,6,6,6,5.833333333333333,0,0,1.0,6,6,6,0.0,0,0,1.0,0,2.9167,Graduate
0,1,6,8,6,6.3125,0,2,0.75,6,10,6,0.0,0,4,0.6,6,3.1562,Graduate
0,1,6,14,3,6.333333333333333,0,11,0.2143,6,7,6,0.0,0,1,0.8571,12,3.1667,Graduate
0,1,6,7,6,6.416666666666667,1,1,0.8571,6,8,6,0.0,0,2,0.75,3,3.2083,Enrolled
0,1,6,7,6,5.928571428571429,0,1,0.8571,6,8,6,0.0,0,2,0.75,3,2.9643,Graduate
0,1,6,8,5,5.7,1,3,0.625,6,7,4,0.0,0,3,0.5714,6,2.85,Enrolled
0,1,5,10,5,7.428571428571429,2,5,0.5,5,7,5,0.0,0,2,0.7143,7,3.7143,Enrolled
0,1,6,7,6,7.357142857142857,0,1,0.8571,6,6,6,0.0,0,0,1.0,1,3.6786,Graduate
1,1,6,6,6,6.75,0,0,1.0,6,9,5,0.0,0,4,0.5556,4,3.375,Graduate
0,1,5,7,4,5.75,0,3,0.5714,5,5,5,0.0,0,0,1.0,3,2.875,Graduate
0,1,5,9,2,7.0,0,7,0.2222,5,5,0,0.0,0,5,0.0,12,3.5,Dropout
0,1,7,8,6,6.416666666666667,0,2,0.75,6,6,0,0.0,0,6,0.0,8,3.2083,Dropout
0,1,7,7,7,6.714285714285714,0,0,1.0,8,8,8,0.0,0,0,1.0,0,3.3571,Graduate
0,1,6,0,0,0.0,0,0,0.0,6,0,0,0.0,0,0,0.0,0,0.0,Dropout
0,1,6,18,3,5.833333333333333,0,15,0.1667,6,14,4,0.0,0,10,0.2857,25,2.9167,Enrolled
0,1,6,6,6,8.0,0,0,1.0,6,7,6,0.0,0,1,0.8571,1,4.0,Graduate
0,1,6,6,6,6.916666666666667,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.4583,Graduate
0,1,8,9,8,6.61625,1,1,0.8889,8,9,8,0.0,1,1,0.8889,2,3.3081,Graduate
0,1,6,6,6,7.0,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.5,Graduate
1,1,6,14,2,5.0,0,12,0.1429,6,6,0,0.0,0,6,0.0,18,2.5,Dropout
0,1,16,16,15,6.666666666666667,0,1,0.9375,13,13,11,0.0,0,2,0.8462,3,3.3333,Graduate
0,1,6,6,6,6.25,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.125,Enrolled
0,1,6,6,6,6.25,0,0,1.0,6,6,6,0.0,0,0,1.0,0,3.125,Graduate
1,1,5,8,2,5.25,0,6,0.25,5,5,0,0.0,0,5,0.0,11,2.625,Dropout
